"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.37166078168035e-35,2.0378893717798,1,0.963,1.13078759295996e-30,"11","MYL6"
4.08189404490606e-35,1.20297379853912,0.266,0.038,1.3689856247806e-30,"11","SSX2IP"
5.68975909851155e-35,1.73676344324125,0.569,0.174,1.9082314064588e-30,"11","MAGED2"
1.13254955174152e-34,0.343863044984451,0.128,0.009,3.7983446866307e-30,"11","RHD"
1.61482896750017e-34,2.04690741880625,0.936,0.803,5.41581339120208e-30,"11","GPX4"
2.12690880650077e-34,1.16557065927196,0.284,0.045,7.13322675524227e-30,"11","CRAT"
6.48056595384783e-34,2.02138560569624,0.697,0.289,2.17345220960148e-29,"11","MFSD1"
2.92714935465299e-33,1.16847095121648,0.266,0.04,9.81707350563519e-29,"11","ZNF438"
6.63843195394234e-33,1.71773330941918,0.596,0.201,2.22639730871318e-28,"11","RPA1"
7.94175022228011e-33,2.04680582258267,0.706,0.304,2.6635041895483e-28,"11","WBP2"
1.02018322587168e-32,2.14450122924904,0.578,0.201,3.42149050292844e-28,"11","STOM"
1.14752793097042e-32,1.80317746601005,0.495,0.143,3.8485791748886e-28,"11","MIR4435-2HG"
1.23563219385058e-32,2.60898620650441,0.688,0.296,4.14406325173607e-28,"11","RAB32"
2.23637769046218e-32,1.56899944443757,0.367,0.078,7.50036349827207e-28,"11","BCL2L1"
2.35625183054944e-32,-1.13853202839788,0.706,0.999,7.90239738929672e-28,"11","RPS24"
4.51996024343554e-32,0.543925481685419,0.11,0.007,1.51590426644341e-27,"11","NCKAP1"
5.63925234435095e-32,2.94791122075118,0.826,0.507,1.89129245124842e-27,"11","GSTO1"
5.66220502812612e-32,2.04116382378785,0.844,0.538,1.89899032233294e-27,"11","WDR1"
6.44215943471453e-32,0.912541104635157,0.211,0.026,2.16057143121456e-27,"11","LINC01011"
2.05531440669214e-31,2.23692549367601,0.89,0.653,6.8931134571641e-27,"11","DYNLL1"
2.2856654975085e-31,-1.17698745178647,0.679,0.999,7.66566494554402e-27,"11","TMSB10"
2.39197659104311e-31,2.17563738454725,0.679,0.295,8.02221109104039e-27,"11","TPST2"
2.88626666273799e-31,2.073045582425,0.679,0.301,9.67996113349067e-27,"11","EMC3"
4.32894366371112e-31,1.71564496224932,0.606,0.233,1.45184112593544e-26,"11","RDH11"
4.39707618240874e-31,1.43016964377901,0.459,0.124,1.47469141005624e-26,"11","XPNPEP1"
5.04559266559742e-31,-1.147757289762,0.642,0.998,1.69219086818806e-26,"11","RPL6"
1.52503168338246e-30,0.747857632849955,0.239,0.034,5.11465125972809e-26,"11","ARHGEF12"
1.55709715282733e-30,1.20250137885724,0.358,0.077,5.22219243115229e-26,"11","WRB"
1.98692134392594e-30,1.18384572550388,0.22,0.03,6.66373680325882e-26,"11","FRMD3"
5.78822965972759e-30,1.56450121896684,1,0.999,1.94125646327944e-25,"11","ACTB"
6.27643074287264e-30,1.01294955421549,1,0.999,2.10498934254463e-25,"11","MT-ND2"
6.83234241874244e-30,-1.17998482144928,0.807,0.999,2.29143100039784e-25,"11","RPL41"
7.70680154985552e-30,1.30266622660697,0.991,0.994,2.58470710379055e-25,"11","FTH1"
8.29306219773078e-30,-1.20522666537133,0.853,1,2.78132719987495e-25,"11","EEF1A1"
9.04341947208485e-30,1.61434280543239,0.44,0.117,3.03298202254782e-25,"11","GADD45A"
9.29278909024749e-30,1.32278935490168,0.44,0.114,3.1166156050872e-25,"11","TSPOAP1-AS1"
9.86188774088446e-30,2.14295493767397,0.688,0.337,3.30747991053783e-25,"11","CAPN1"
2.0513301459902e-29,2.24109845853973,0.835,0.653,6.87975104362194e-25,"11","CCND3"
2.07608511258111e-29,1.67460737451436,0.899,0.7,6.96277425057452e-25,"11","MYH9"
2.08914389774806e-29,2.07546565767736,0.89,0.714,7.00657080426745e-25,"11","ARF1"
2.42854817157253e-29,2.0443567408174,0.67,0.291,8.14486485781994e-25,"11","TLK1"
3.21601716467293e-29,1.84720413964971,0.872,0.667,1.07858783668801e-24,"11","FLNA"
4.83436628438478e-29,-1.1069668103272,0.67,0.998,1.62134976445697e-24,"11","RPL26"
7.1554188556671e-29,1.8873948938375,0.734,0.365,2.39978437581363e-24,"11","NCK2"
8.72358842227867e-29,-1.18651018858912,0.606,0.997,2.92571708506382e-24,"11","RPS7"
1.09918808916878e-28,-1.19007769199071,0.587,0.997,3.68645701345425e-24,"11","RPL37A"
1.11887343968066e-28,-1.17394961484419,0.459,0.958,3.75247774200101e-24,"11","CORO1A"
1.64680482085643e-28,-1.15096538401322,0.844,0.999,5.5230540081883e-24,"11","RPL10"
1.74312383001177e-28,1.52702400260286,0.972,0.837,5.84608870109346e-24,"11","SAT1"
2.39347765311082e-28,-0.924615232026911,0.862,0.997,8.02724535300306e-24,"11","RPL15"
2.6767958117691e-28,1.76183663609358,0.55,0.196,8.9774377935112e-24,"11","ZCCHC17"
2.8422627823464e-28,-1.11591931600281,0.679,0.997,9.53238091943337e-24,"11","RPL7A"
3.15743341722533e-28,-1.02654985713383,0.734,0.997,1.05894001946903e-23,"11","FAU"
3.31600300270693e-28,-1.14331688464015,0.679,1,1.11212108704785e-23,"11","RPL28"
3.35699736979384e-28,-1.16773470559338,0.505,0.994,1.12586977788146e-23,"11","RPL27"
3.42827241276076e-28,-1.20245541302578,0.578,0.997,1.1497740017917e-23,"11","RPS4X"
4.50015682414487e-28,-1.14723239542331,0.651,0.998,1.50926259568171e-23,"11","RPS28"
6.0148329273168e-28,-1.18282303229682,0.725,0.999,2.01725466716351e-23,"11","RPL30"
6.38512245932854e-28,-1.08130351662288,0.569,0.995,2.14144237040961e-23,"11","RPL7"
6.51929536521212e-28,0.829383604096502,0.193,0.025,2.18644127958484e-23,"11","ACTR3B"
6.52801195008354e-28,-1.20071009901316,0.624,0.998,2.18936464781902e-23,"11","RPS3"
7.146320965474e-28,-1.07382403322413,0.651,0.995,2.39673312540067e-23,"11","RPS11"
8.16679896590771e-28,-1.08991668694858,0.606,0.996,2.73898103718613e-23,"11","RACK1"
8.48608842173159e-28,-1.19222475083642,0.972,1,2.84606433488034e-23,"11","MALAT1"
8.6389512638498e-28,0.753712381785239,0.202,0.027,2.89733147486995e-23,"11","PITPNM2"
1.05890007077047e-27,1.98670118429926,0.55,0.2,3.55133905734999e-23,"11","CARD19"
1.06381937657319e-27,2.02271419645596,0.697,0.346,3.56783742515115e-23,"11","H2AFJ"
1.61896833383815e-27,-1.17243047926648,0.624,0.999,5.42969599802639e-23,"11","RPS23"
1.78072869164115e-27,-1.17752651923589,0.661,0.999,5.97220788602607e-23,"11","RPL18A"
2.30322881355953e-27,-1.1704638235392,0.624,0.999,7.72456879491594e-23,"11","RPS14"
3.2996811694287e-27,-1.19413393423448,0.541,0.997,1.106647070603e-22,"11","RPS16"
3.55997855070757e-27,-1.15294161372283,0.606,0.997,1.19394560633631e-22,"11","RPL13A"
3.7397305198727e-27,-1.08747778190594,0.615,0.995,1.25423082175491e-22,"11","NACA"
3.8481993426588e-27,-1.1380665560136,0.651,0.998,1.29060909554091e-22,"11","RPL19"
4.04820567431877e-27,-1.14686051610918,0.596,0.998,1.35768721905303e-22,"11","RPL12"
4.17477720039659e-27,1.64426963973766,0.459,0.138,1.40013677746901e-22,"11","UBL4A"
4.18828462280556e-27,-1.13197479197844,0.523,0.995,1.40466689679653e-22,"11","RPL22"
4.74429202039348e-27,-1.18913820977392,0.633,0.999,1.59114065779956e-22,"11","RPL34"
5.12327754068174e-27,-1.14775717725674,0.532,0.993,1.71824482159384e-22,"11","RPL35"
5.26261711387464e-27,1.71379449652908,0.927,0.817,1.76497652765128e-22,"11","ARPC1B"
6.5768472334473e-27,-1.19091034949343,0.56,0.997,2.20574302515356e-22,"11","RPL23A"
7.1902146504882e-27,1.60132351895744,0.349,0.083,2.41145418948073e-22,"11","GTPBP2"
7.3425324065166e-27,-1.14788185761486,0.752,1,2.46253851849754e-22,"11","RPL13"
8.31035495329362e-27,-1.07980824800526,0.661,0.998,2.78712684423561e-22,"11","RPS15"
8.80168878468677e-27,-1.13416736815083,0.679,1,2.95191038460825e-22,"11","RPS2"
9.39563798097277e-27,-1.21253876763144,0.477,0.989,3.15110906605865e-22,"11","RPS5"
9.48666543146231e-27,-1.13162948019754,0.752,1,3.18163785240383e-22,"11","RPS3A"
9.72927239687772e-27,0.302443956270488,0.101,0.007,3.26300337646485e-22,"11","KIF3C"
1.38618181227298e-26,-1.10405948361672,0.523,0.996,4.64897656200113e-22,"11","RPL24"
2.29341330129941e-26,-1.08650774282459,0.679,0.998,7.69164952989795e-22,"11","RPL9"
2.38927476908277e-26,-1.16695092437116,0.569,0.999,8.0131497205498e-22,"11","RPL37"
2.87840468215873e-26,-1.09894776286238,0.615,0.995,9.65359362302396e-22,"11","RPL5"
2.9875416121628e-26,-1.07609175573429,0.615,0.997,1.00196170588716e-21,"11","RPS9"
3.26348942989687e-26,-1.16573491664787,0.56,0.974,1.09450908499881e-21,"11","JUN"
4.25610311498762e-26,-1.06682145556255,0.798,0.999,1.42741186270455e-21,"11","RPS27A"
4.3719282221696e-26,1.93739443155328,0.789,0.477,1.46625728715124e-21,"11","ITGB1"
4.92696729888721e-26,2.25918851864518,0.679,0.38,1.65240629270079e-21,"11","SNAP23"
5.25042861364506e-26,-1.11738799842178,0.706,0.999,1.76088874844428e-21,"11","RPS15A"
5.28815398968342e-26,-1.11847533287079,0.826,1,1.77354108506003e-21,"11","RPS27"
5.68218841945666e-26,-1.05856446928827,0.661,0.999,1.90569235211737e-21,"11","RPL29"
5.93952378809116e-26,-1.10124347169661,0.771,1,1.99199748805001e-21,"11","RPS12"
6.12136244620415e-26,-0.964679509372123,0.954,0.999,2.05298253720795e-21,"11","TPT1"
6.24844409894497e-26,0.698949042491514,0.138,0.014,2.09560318190417e-21,"11","FKBP1B"
6.29862653897297e-26,-1.14628807712874,0.624,0.996,2.11243336864075e-21,"11","RPL3"
6.70281678664769e-26,-1.13464996199921,0.578,0.997,2.2479906939059e-21,"11","RPL18"
7.19123184465179e-26,-1.14406419063783,0.606,0.997,2.41179533605932e-21,"11","RPS6"
7.80003009173747e-26,0.484627544554565,0.101,0.008,2.61597409216691e-21,"11","SYNM"
8.30359193937883e-26,-1.11898296725907,0.523,0.997,2.78485866462887e-21,"11","RPL8"
8.32976009514017e-26,-1.15168567325382,0.679,0.998,2.79363494070811e-21,"11","RPS19"
1.03830922507711e-25,-1.05979316817002,0.679,0.997,3.4822814790636e-21,"11","RPS13"
1.06843331747161e-25,-1.16045144944059,0.587,0.996,3.58331166013629e-21,"11","RPS29"
1.09674015178842e-25,1.0375465973552,0.239,0.041,3.67824712106801e-21,"11","MOB3C"
1.35749534964375e-25,-1.02719767187865,0.789,0.999,4.55276790363519e-21,"11","RPL21"
1.58501409647192e-25,-1.07227801268981,0.697,0.999,5.31582027674751e-21,"11","RPL11"
1.84764248389696e-25,-1.12708121628155,0.523,0.996,6.19662336249363e-21,"11","RPS21"
2.12695295321546e-25,-1.02111169298082,0.789,1,7.13337481449401e-21,"11","RPLP1"
2.12767031192704e-25,-1.10563485126403,0.697,0.998,7.1357806921409e-21,"11","RPL39"
2.43069435925511e-25,-1.0692367180287,0.596,0.998,8.15206274206978e-21,"11","RPL14"
2.89225738918217e-25,-1.03198835883037,0.468,0.956,9.70005283183915e-21,"11","RPS4Y1"
4.08811457998796e-25,-1.09430950942291,0.624,0.999,1.37107186783636e-20,"11","RPS18"
4.49410519963571e-25,1.14796457418599,0.257,0.048,1.50723300185382e-20,"11","MINDY1"
4.78932526022134e-25,-1.10797444328974,0.486,0.983,1.60624390577303e-20,"11","RPS10"
8.17891720114232e-25,-1.0973451157548,0.541,0.983,2.74304525091911e-20,"11","EEF1B2"
9.86541065428417e-25,-1.10274426387535,0.578,0.998,3.30866142523382e-20,"11","RPS8"
1.09871751767748e-24,-1.17984277818115,0.532,0.986,3.68487881078674e-20,"11","RPSA"
1.1092345482844e-24,-0.909411767643748,0.743,0.997,3.72015082803624e-20,"11","UBA52"
1.21344074448349e-24,-1.08732738977564,0.697,0.999,4.06963756884873e-20,"11","RPL32"
1.37308796345639e-24,-1.10036191715463,0.505,0.99,4.60506241184004e-20,"11","RPL38"
1.76175432393347e-24,1.67441314416387,0.606,0.264,5.90857165160807e-20,"11","ADIPOR1"
1.79479059124614e-24,1.89073014654148,0.541,0.219,6.01936868492132e-20,"11","TMBIM1"
1.95382742938654e-24,1.74394593758627,0.679,0.348,6.55274643267659e-20,"11","LEPROT"
2.21300768216796e-24,-1.07472901909669,0.587,0.997,7.4219851644549e-20,"11","RPS25"
2.80657066966687e-24,-1.07986748734826,0.55,0.998,9.41267671192876e-20,"11","RPLP2"
4.60370215023355e-24,-1.06675677398036,0.596,0.997,1.54398962714533e-19,"11","RPL36"
5.0986935133021e-24,0.720021603106934,0.229,0.039,1.70999983049126e-19,"11","TMEM64"
5.41410444498401e-24,2.33655220754999,0.743,0.446,1.81578234875874e-19,"11","PLEKHO1"
6.26215350141197e-24,-1.08683906092541,0.495,0.977,2.10020104130355e-19,"11","RPLP0"
6.4467731454395e-24,1.7881335063932,0.761,0.501,2.1621187775175e-19,"11","CAPZA2"
6.65490153068982e-24,1.58155190829905,0.853,0.601,2.23192087536275e-19,"11","TALDO1"
1.74499336904947e-23,-1.1288320065943,0.486,0.96,5.85235876111812e-19,"11","CD52"
1.88172819590441e-23,-1.0241208170108,0.532,0.987,6.31094002342422e-19,"11","RPL27A"
2.07031384663243e-23,2.02026705360158,0.706,0.411,6.94341857883583e-19,"11","RAB11A"
2.10790104234582e-23,1.2757957836007,0.321,0.077,7.0694785158194e-19,"11","SAV1"
2.96871563169954e-23,1.34075185356404,0.459,0.153,9.95647848559393e-19,"11","CLCN3"
3.0252295603696e-23,1.14786128300065,0.927,0.835,1.01460148995676e-18,"11","TPM3"
3.49212938958644e-23,-1.00909257546568,0.532,0.985,1.1711903546795e-18,"11","RPL23"
4.06735878481422e-23,-1.01793085419738,0.514,0.97,1.36411078925099e-18,"11","PTPRC"
4.30584866229557e-23,-0.987948416701642,0.45,0.959,1.44409552436069e-18,"11","RPL31"
6.29475130983771e-23,0.648860459300147,0.147,0.018,2.11113369429337e-18,"11","HIST1H2AE"
6.64342303473912e-23,0.685055957616357,0.147,0.018,2.22807121739081e-18,"11","SERPINE2"
7.10067215647865e-23,1.36114205838227,0.349,0.094,2.38142342783981e-18,"11","SWI5"
7.67689813682031e-23,1.4439923095984,0.633,0.304,2.5746780971268e-18,"11","NPTN"
8.38953612758368e-23,1.41419066168029,0.404,0.123,2.81368262646902e-18,"11","TAX1BP3"
8.95224847732344e-23,-1.03571552546198,0.569,0.994,3.00240509432473e-18,"11","RPL10A"
9.57414724604841e-23,-0.997023853158665,0.486,0.993,3.21097750337972e-18,"11","EEF1D"
9.73101797455358e-23,-1.03433890788615,0.468,0.958,3.26358880830578e-18,"11","KLF2"
9.76457798612132e-23,1.44390445080488,0.862,0.669,3.27484416498537e-18,"11","FKBP1A"
1.1961215815011e-22,1.09372719933216,0.991,0.983,4.01155256003839e-18,"11","SERF2"
1.45575869626926e-22,1.12674274139606,0.312,0.076,4.88232351554784e-18,"11","CCDC92"
1.59821646529254e-22,1.91072133702997,0.716,0.423,5.36009838129813e-18,"11","RBBP6"
1.76325381687769e-22,-0.974426215076801,0.422,0.935,5.91360065104438e-18,"11","HINT1"
1.79863563222677e-22,1.94419047087272,0.743,0.461,6.03226418336214e-18,"11","DNAJB6"
1.92550979992872e-22,1.51755514739785,0.927,0.787,6.45777476700096e-18,"11","ARPC5"
2.04322167529032e-22,-0.930819215460333,0.541,0.981,6.85255685458867e-18,"11","BTF3"
2.63289278035926e-22,1.22640158357004,0.33,0.086,8.8301958067689e-18,"11","GLA"
3.01539231663729e-22,1.35891343343172,0.908,0.815,1.01130227515381e-17,"11","UQCRH"
3.10707235751272e-22,1.58414100884579,0.807,0.594,1.04204992726262e-17,"11","FKBP8"
4.09654003497758e-22,-0.980172764349381,0.45,0.943,1.37389759693078e-17,"11","CD48"
4.69661316878287e-22,1.80939201992452,0.624,0.326,1.5751501245464e-17,"11","SPINT2"
6.20207075595703e-22,-0.964220887657488,0.523,0.982,2.08005049013287e-17,"11","RPS20"
6.789037822118e-22,-1.05997942424347,0.514,0.953,2.27690750478194e-17,"11","CYBA"
6.950365573068e-22,1.24402677622339,0.404,0.124,2.33101360589555e-17,"11","AGPAT1"
7.46764811636417e-22,0.925013467469603,0.257,0.053,2.50449982526621e-17,"11","CPNE5"
8.45428944305819e-22,-0.933427658710437,0.45,0.933,2.83539959341286e-17,"11","COMMD6"
1.24683078019021e-21,-0.894642402867788,0.606,0.989,4.18162107060194e-17,"11","DDX5"
1.26327605014706e-21,-1.06534251939055,0.394,0.852,4.2367752169832e-17,"11","SRSF7"
1.73249376867896e-21,-0.991908756010871,0.394,0.869,5.81043760139549e-17,"11","RAC2"
2.20160703137728e-21,1.43158651977688,0.431,0.148,7.38374966183313e-17,"11","CYB5R1"
2.57180725508512e-21,1.50112275051878,0.771,0.586,8.62532717210446e-17,"11","MTPN"
2.71540586207619e-21,-0.924683259192978,0.468,0.924,9.10692818023112e-17,"11","SRSF5"
3.69535385542632e-21,1.50691101338235,0.514,0.214,1.23934777603288e-16,"11","CYB5R3"
4.08246913497191e-21,1.59108024521427,0.725,0.453,1.36917849848688e-16,"11","PIP4K2A"
4.9357643315995e-21,1.52045540656407,0.67,0.366,1.65535664153184e-16,"11","SOD2"
6.20034425067119e-21,1.61877768862417,0.606,0.318,2.0794714547901e-16,"11","ETFA"
9.75745931238858e-21,1.16771877448964,0.284,0.068,3.27245670418888e-16,"11","PTGIR"
9.87060896611144e-21,0.612229431842554,0.128,0.015,3.31040483505446e-16,"11","SMIM1"
1.44207646064175e-20,-0.789972087450438,0.734,0.986,4.8364360337003e-16,"11","RPL4"
1.48075574112797e-20,-0.898144183474875,0.523,0.972,4.96615860459497e-16,"11","TOMM7"
1.77566950018202e-20,0.600967462359378,0.156,0.022,5.95524036971046e-16,"11","ABHD4"
2.00767616375661e-20,1.47235083524888,0.936,0.742,6.73334431800692e-16,"11","SRGN"
2.04561462755058e-20,0.848167739717729,0.211,0.039,6.86058233787912e-16,"11","BX255925.3"
2.14099051991526e-20,-0.793481695448786,0.853,0.999,7.1804540056918e-16,"11","RPL35A"
2.22331960771167e-20,1.59617898970714,0.862,0.725,7.4565693003434e-16,"11","CD99"
2.7214811012851e-20,1.43176009351889,0.734,0.456,9.12730331748996e-16,"11","STXBP2"
3.60856667333183e-20,-0.886128574263366,0.523,0.948,1.21024109090203e-15,"11","HNRNPA1"
3.63120111773361e-20,1.59814562112169,0.523,0.22,1.2178322308655e-15,"11","LDLRAP1"
4.43623093733662e-20,-0.867616156871088,0.459,0.922,1.48782313176395e-15,"11","ATP5MC2"
5.31242567114722e-20,2.13077806848259,0.651,0.382,1.78168132158935e-15,"11","VDAC3"
6.30447635634078e-20,1.39378499721803,0.523,0.216,2.11439528038957e-15,"11","PYCR2"
6.32749438741657e-20,-0.887186688567632,0.431,0.924,2.12211506765177e-15,"11","EIF3E"
6.38769093289531e-20,1.59616650598537,0.78,0.485,2.14230378507443e-15,"11","PLEK"
8.54247348377393e-20,-0.806943629874421,0.422,0.884,2.8649747569881e-15,"11","DDX17"
1.00060123099845e-19,1.17737139306821,0.358,0.108,3.35581640852261e-15,"11","CYREN"
1.08587014253838e-19,-0.806367299655777,0.633,0.991,3.64179128404523e-15,"11","PFDN5"
1.49214731881799e-19,1.27876977706611,0.459,0.176,5.00436367785179e-15,"11","UBA7"
1.50641065680592e-19,-0.929909364687133,0.404,0.897,5.05220006079569e-15,"11","NOP53"
1.82558503068202e-19,-0.864748326853456,0.56,0.962,6.12264707590137e-15,"11","UQCRB"
1.91051897350285e-19,-0.884247966284501,0.514,0.967,6.40749853333385e-15,"11","EEF2"
2.17041472459424e-19,-0.843611086193596,0.459,0.876,7.27913690334417e-15,"11","RPS26"
2.78281901297565e-19,1.19126314698038,0.358,0.108,9.33301840571773e-15,"11","CDKN1A"
2.86688932166288e-19,-0.833001579039702,0.321,0.777,9.61497340699295e-15,"11","ICAM3"
3.28615839582327e-19,-1.02378480526154,0.505,0.941,1.10211180279121e-14,"11","IER2"
3.90006797502618e-19,1.01580892392645,0.917,0.95,1.30800479746428e-14,"11","HMGB1"
4.12568464236087e-19,-0.907942349348636,0.55,0.985,1.38367211535499e-14,"11","BTG1"
5.35442547556448e-19,1.78186564813055,0.661,0.376,1.79576721599481e-14,"11","NORAD"
5.57359640459283e-19,-0.879463381490693,0.376,0.834,1.86927276217234e-14,"11","HSP90AB1"
6.71094195494369e-19,1.38776394641001,0.872,0.768,2.25071571284901e-14,"11","PPDPF"
8.12387706226307e-19,1.62267261862615,0.55,0.253,2.72458588914179e-14,"11","EIF2AK1"
8.19521631457017e-19,1.60810873642999,0.468,0.185,2.74851164758054e-14,"11","PPM1A"
8.7367716451334e-19,1.59825936204765,0.514,0.229,2.93013847434484e-14,"11","ISCA1"
9.8080165949072e-19,1.18670954904532,0.431,0.15,3.28941260559998e-14,"11","GNB5"
1.00871782703521e-18,1.22921014364323,0.339,0.103,3.3830378483107e-14,"11","PRR7"
1.24027730730672e-18,1.37156402434969,0.349,0.108,4.15964203324528e-14,"11","TM2D2"
1.32976912416222e-18,0.905373623201181,0.229,0.05,4.45977968861526e-14,"11","VWA8"
1.5934149455659e-18,1.22272243920558,0.321,0.093,5.34399504443893e-14,"11","GNA15"
1.78657661160269e-18,-0.88809129235211,0.459,0.92,5.9918206399931e-14,"11","RPL36A"
2.10278174253308e-18,-1.11046205496882,0.404,0.82,7.05230940810743e-14,"11","ITGB2"
4.15895411132112e-18,-0.810626271812121,0.734,0.99,1.39483002985488e-13,"11","TXNIP"
5.18463635395666e-18,0.558713642187332,0.11,0.013,1.73882334038998e-13,"11","AC078883.3"
7.53419601982902e-18,-0.846512866334636,0.312,0.755,2.52681866113026e-13,"11","MZT2B"
7.64603997757294e-18,-0.819785112861677,0.55,0.969,2.56432888767841e-13,"11","COX7C"
9.59513027415094e-18,1.37900017967734,0.541,0.254,3.21801479134474e-13,"11","APP"
1.03737441785622e-17,-0.97830510113819,0.495,0.922,3.47914632260618e-13,"11","CD37"
1.36406633040415e-17,1.86402228034107,0.422,0.162,4.57480565890942e-13,"11","FAM110A"
1.38278353891014e-17,1.25005189022563,0.33,0.101,4.63757943279684e-13,"11","TMEM91"
1.48948023254175e-17,-0.915536450527019,0.33,0.733,4.99541880389853e-13,"11","PPIB"
1.51206631222701e-17,-0.809993581990557,0.514,0.937,5.07116799794695e-13,"11","HSP90AA1"
1.62271546976714e-17,1.12279790893226,0.422,0.156,5.44226314250504e-13,"11","RAB37"
1.8072908514255e-17,-0.865687751511571,0.486,0.935,6.06129205751084e-13,"11","NPM1"
1.9998171414453e-17,-0.951705984965472,0.459,0.91,6.70698672897925e-13,"11","ZFP36L2"
2.08694298615317e-17,0.602558565304126,0.165,0.028,6.99918938696049e-13,"11","LAPTM4B"
2.31769707516423e-17,0.715358306512964,0.119,0.016,7.77309245068581e-13,"11","RILPL1"
2.48530006321852e-17,-0.866398076033032,0.642,0.982,8.33519935202229e-13,"11","JUND"
3.18461711831979e-17,0.704383187794568,0.156,0.026,1.06805688914209e-12,"11","AC147651.4"
3.66906979115074e-17,0.523998043332312,0.119,0.016,1.23053262655614e-12,"11","LRP12"
3.87202216266339e-17,-0.523468625859242,0.991,1,1.29859879291405e-12,"11","MT-CO1"
4.38548414472111e-17,1.04066040093594,0.321,0.097,1.47080367245657e-12,"11","PDLIM7"
4.84819716369773e-17,1.562724935194,0.661,0.415,1.62598836476094e-12,"11","TUBB4B"
6.00616988623878e-17,-0.814241656882433,0.376,0.784,2.01434925644676e-12,"11","ANAPC16"
6.12279394327852e-17,1.39844069039794,0.734,0.535,2.05346263269675e-12,"11","AP2M1"
6.63017950431479e-17,-0.854358438509908,0.294,0.678,2.22362960215709e-12,"11","NDUFB2"
6.93114258986132e-17,-0.812057689553939,0.394,0.825,2.32456660178769e-12,"11","EIF3G"
8.70271181656891e-17,-0.816068786540684,0.459,0.881,2.91871548904088e-12,"11","PNISR"
9.03681793465859e-17,-0.779532211890433,0.385,0.832,3.0307679989258e-12,"11","APRT"
1.07810220099278e-16,-0.770246937505825,0.431,0.834,3.6157391616896e-12,"11","ERP29"
1.10031894525846e-16,1.69829139964437,0.679,0.443,3.69024967860784e-12,"11","USF2"
1.42475801559464e-16,-0.739567136085307,0.294,0.733,4.7783534327013e-12,"11","PSMB1"
1.50853899470924e-16,-0.862148286567781,0.33,0.758,5.05933808045585e-12,"11","TRAF3IP3"
1.59019209871284e-16,1.09541046111886,0.358,0.121,5.33318626066312e-12,"11","WRNIP1"
1.7819031376093e-16,-0.721529795554501,0.413,0.823,5.97614674291408e-12,"11","SON"
1.82174739930082e-16,-0.730455686671528,0.541,0.947,6.10977642777509e-12,"11","LAPTM5"
2.095923521884e-16,0.832644338261397,0.211,0.047,7.02930830769457e-12,"11","HYI"
2.16475230894296e-16,1.24585489425757,0.789,0.675,7.26014629373288e-12,"11","TUBA1B"
2.18713010484263e-16,1.10203824176985,0.33,0.106,7.33519694562122e-12,"11","CDIP1"
2.22940423917326e-16,1.63842306459899,0.624,0.36,7.47697593733927e-12,"11","ICAM2"
2.49421580584717e-16,1.18090428680298,0.394,0.149,8.36510096965024e-12,"11","CRYL1"
3.02882885512593e-16,1.47032243882368,0.661,0.443,1.01580862143213e-11,"11","MKRN1"
3.10481831044856e-16,-0.798652013551534,0.413,0.841,1.04129396495824e-11,"11","RBM3"
3.21523397429763e-16,-0.734485624032746,0.45,0.897,1.07832517029994e-11,"11","LIMD2"
3.33221130659842e-16,1.54011815602542,0.761,0.596,1.11755702800698e-11,"11","CCDC85B"
3.3452822790886e-16,-0.764228027979649,0.303,0.736,1.12194077076073e-11,"11","NCL"
3.69650254837764e-16,-0.680195551428457,0.45,0.851,1.23973302467489e-11,"11","EIF3H"
4.17435057472263e-16,1.00004901505568,0.275,0.077,1.39999369575047e-11,"11","GRK5"
4.26939101191019e-16,1.00082629880465,0.908,0.833,1.43186835757444e-11,"11","YWHAZ"
4.33390376869479e-16,-0.759218851105187,0.486,0.872,1.45350464594486e-11,"11","YWHAB"
4.92422266148612e-16,-0.766900720979688,0.294,0.715,1.65148579620922e-11,"11","RBM25"
6.38565760333303e-16,1.62374193819328,0.45,0.205,2.14162184700583e-11,"11","PYGL"
8.05320380403605e-16,0.761997778892953,0.202,0.044,2.70088349179761e-11,"11","SRC"
8.38877007833498e-16,-0.771274463230908,0.257,0.649,2.81342570887198e-11,"11","SSBP1"
8.5073087443311e-16,1.64427818235033,0.404,0.158,2.85318120667376e-11,"11","CNST"
8.80926215414365e-16,-0.876591032925105,0.55,0.933,2.9544503412567e-11,"11","FOSB"
8.97978468204951e-16,0.765051846963768,0.211,0.048,3.01164018666577e-11,"11","HPGD"
9.86109940809652e-16,-0.814341756217261,0.468,0.867,3.30721551948741e-11,"11","FUS"
1.0106647187517e-15,-0.775943206478003,0.569,0.964,3.38956733374944e-11,"11","JUNB"
1.02228164398615e-15,-0.742502609817427,0.284,0.711,3.42852817760075e-11,"11","NSA2"
1.2559226241161e-15,1.07521945910224,0.339,0.116,4.21211329676057e-11,"11","CENPT"
1.5101714755777e-15,1.31205279012999,0.505,0.245,5.06481309479248e-11,"11","PTPN12"
1.61578879414781e-15,-0.744345102456634,0.413,0.853,5.41903245781293e-11,"11","EIF4A2"
1.76333095304455e-15,1.40471176213052,0.367,0.138,5.9138593503208e-11,"11","AL034397.3"
1.79870683817438e-15,1.41649468982686,0.56,0.302,6.03250299386923e-11,"11","UBE2E3"
